city,lat,lon,date,rainfall_weekly,rainfall_30d,rainfall_90d,temp_mean,temp_max,temp_min,humidity_mean,wind_speed,solar_radiation,et0,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code
Mumbai,19.076,72.8777,2022-10-23,52.23,363.49,3099.7,27.32,31.29,23.34,85.48,8.25,17.1,3.73,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-10-30,0.0,52.23,2699.67,27.19,32.06,22.31,78.67,7.15,24.34,4.0,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-11-06,0.0,52.23,2451.43,26.48,30.4,22.56,81.47,6.85,23.6,3.41,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-11-13,0.7,52.93,2201.91,26.02,30.1,21.95,78.72,6.42,20.48,3.36,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-11-20,0.0,49.87,2033.55,25.63,30.13,21.14,81.11,6.08,22.3,3.4,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-11-27,0.0,0.7,1725.71,25.3,29.37,21.22,81.72,6.05,21.78,3.14,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-12-04,0.0,0.7,1282.97,22.26,26.56,17.96,81.43,6.29,21.37,2.92,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-12-11,0.0,0.7,971.32,19.76,23.67,15.85,78.95,7.87,21.08,2.58,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-12-18,0.0,0.0,544.58,21.36,25.72,17.0,80.79,5.58,20.92,2.82,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2022-12-25,0.0,0.0,296.75,21.09,25.08,17.1,73.83,7.75,20.9,2.69,S_0093,2022-12-16,0-20,5.54,1.42,0.096,SL
Mumbai,19.076,72.8777,2023-01-01,0.0,0.0,52.93,20.38,24.46,16.31,82.57,6.31,21.01,2.67,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-01-08,0.0,0.0,52.93,20.59,25.0,16.19,79.33,6.27,21.26,2.81,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-01-15,0.0,0.0,52.93,20.44,24.39,16.49,76.28,6.73,21.63,2.71,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-01-22,0.0,0.0,0.7,19.63,23.83,15.42,81.69,7.17,22.12,2.81,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-01-29,0.0,0.0,0.7,19.48,23.9,15.07,79.73,7.6,22.71,2.94,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-02-05,0.0,0.0,0.7,20.47,24.45,16.49,83.15,8.05,23.39,2.95,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-02-12,0.0,0.0,0.0,20.74,24.93,16.55,78.25,7.59,24.13,3.15,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-02-19,0.0,0.0,0.0,20.6,24.62,16.59,85.82,7.59,24.91,3.17,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-02-26,0.0,0.0,0.0,20.75,25.36,16.14,79.44,7.85,25.71,3.52,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-03-05,0.0,0.0,0.0,27.25,31.21,23.29,80.95,8.53,26.51,3.94,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-03-12,8.76,8.76,8.76,29.35,33.34,25.37,79.08,12.08,21.45,4.25,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-03-19,0.0,8.76,8.76,30.51,34.71,26.31,82.01,11.67,28.02,4.59,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-03-26,0.0,8.76,8.76,29.14,33.45,24.83,83.56,12.66,28.7,4.61,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-04-02,0.0,8.76,8.76,29.69,34.12,25.27,79.48,11.81,29.3,4.82,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-04-09,0.0,0.29,8.76,29.52,33.69,25.34,78.84,12.86,29.83,4.77,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-04-16,0.0,0.0,8.76,30.44,34.11,26.76,80.56,10.24,30.27,4.63,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-04-23,1.92,1.92,10.68,30.41,34.7,26.12,81.47,11.94,27.36,5.05,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-04-30,0.0,1.92,10.68,31.78,36.29,27.26,80.06,12.63,30.92,5.38,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-05-07,0.0,1.92,10.68,32.02,36.22,27.83,80.85,11.65,31.13,5.24,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-05-14,0.0,1.92,10.68,32.59,36.76,28.41,79.32,11.94,31.28,5.33,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-05-21,0.0,0.0,10.68,32.81,37.08,28.54,78.47,12.66,31.38,5.44,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-05-28,0.0,0.0,10.68,32.94,37.43,28.44,81.46,11.32,31.44,5.6,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-04,197.4,197.4,199.61,29.19,32.16,26.23,83.94,14.97,20.23,4.2,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-11,219.66,417.06,418.98,26.76,29.51,24.02,91.44,18.7,8.99,3.84,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-18,231.66,648.72,650.64,27.62,30.01,25.24,90.98,18.06,8.99,3.65,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-25,190.64,839.37,841.29,27.99,30.49,25.5,85.96,17.7,10.11,3.77,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-02,163.35,856.19,1004.63,28.28,30.78,25.79,90.7,19.3,7.85,3.78,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-09,281.76,1001.56,1286.4,28.0,30.59,25.41,88.96,16.72,8.97,3.81,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-16,138.59,856.2,1424.99,28.26,30.57,25.94,85.26,17.11,10.07,3.63,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-23,172.59,788.81,1595.66,27.09,29.56,24.62,90.1,19.3,10.04,3.63,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-30,266.29,952.99,1861.95,27.8,30.16,25.44,89.62,17.56,7.78,3.61,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-06,296.89,931.96,2158.84,28.05,30.41,25.69,89.95,18.81,7.75,3.61,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-13,241.03,1052.07,2399.87,26.7,29.07,24.34,87.94,17.7,9.9,3.49,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-20,241.33,1081.68,2641.2,27.61,30.16,25.06,90.81,16.38,8.72,3.65,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-27,259.52,1088.89,2900.72,26.93,29.56,24.29,88.57,17.94,9.71,3.63,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-03,244.84,1025.09,2914.41,26.5,28.85,24.16,87.13,17.19,9.59,3.32,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-10,185.64,1035.98,2876.63,27.39,30.01,24.77,90.5,17.68,7.34,3.54,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-17,385.61,1111.97,3068.09,26.86,29.26,24.45,91.03,15.87,7.2,3.29,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-24,110.06,1054.32,2974.4,25.58,28.12,23.03,92.6,19.97,8.05,3.22,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-01,207.41,974.44,2911.79,26.35,29.53,23.18,86.91,18.01,10.76,3.56,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-08,0.69,725.07,2750.49,27.7,31.76,23.65,82.15,5.77,23.92,4.04,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-15,0.0,387.93,2611.9,28.01,32.96,23.06,80.33,7.11,26.0,4.39,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-22,0.0,233.05,2401.55,26.17,30.38,21.96,81.14,7.61,25.22,3.75,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-29,0.0,0.69,2157.7,26.62,30.84,22.39,81.05,7.82,24.45,3.69,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-05,0.0,0.69,1833.19,26.54,30.26,22.81,80.22,9.83,23.71,3.34,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-12,0.0,0.0,1601.27,26.49,30.9,22.08,79.02,8.21,23.01,3.53,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-19,0.0,0.0,1393.77,24.4,28.24,20.57,78.11,8.88,22.39,3.05,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-26,0.0,0.0,1094.46,25.13,29.74,20.52,82.05,7.83,21.85,3.32,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-03,0.0,0.0,877.56,23.68,27.63,19.72,80.91,7.03,21.42,2.92,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-10,0.0,0.0,626.64,20.53,24.4,16.67,77.6,7.92,21.12,2.63,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-17,0.0,0.0,287.8,21.43,25.45,17.4,79.95,8.01,20.94,2.71,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-24,0.0,0.0,180.94,20.14,24.68,15.6,79.84,4.99,20.89,2.8,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-31,0.0,0.0,0.69,19.93,24.36,15.49,77.48,5.33,20.98,2.76,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2024-01-07,0.0,0.0,0.0,20.03,23.85,16.21,78.46,7.37,21.21,2.59,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-01-14,0.0,0.0,0.0,20.32,24.73,15.92,76.6,6.92,21.57,2.85,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-01-21,0.0,0.0,0.0,20.41,24.12,16.7,83.18,7.02,22.04,2.68,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-01-28,0.0,0.0,0.0,20.08,24.32,15.84,78.32,7.8,22.62,2.91,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-04,0.0,0.0,0.0,20.3,25.15,15.44,78.64,5.1,23.29,3.24,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-11,0.0,0.0,0.0,19.75,24.23,15.27,80.46,7.37,24.02,3.14,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-18,0.0,0.0,0.0,20.58,24.83,16.32,82.47,6.53,24.8,3.24,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-25,0.0,0.0,0.0,21.32,25.39,17.26,78.18,6.32,25.6,3.34,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-03,8.6,8.6,8.6,23.85,28.22,19.48,82.15,9.52,23.55,3.78,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-10,0.0,8.6,8.6,28.68,33.54,23.83,78.02,12.41,27.18,4.59,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-17,0.0,8.6,8.6,29.18,33.24,25.12,80.05,11.8,27.92,4.38,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-24,14.19,22.79,22.79,29.22,33.65,24.8,86.53,11.02,25.57,4.68,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-31,0.0,22.79,22.79,29.73,33.8,25.66,81.72,13.03,29.22,4.63,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-07,8.19,22.39,30.98,31.15,35.04,27.26,82.05,13.3,26.57,4.74,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-14,0.0,22.39,30.98,30.45,34.47,26.44,82.89,10.94,30.21,4.83,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-21,46.86,55.06,77.85,31.09,35.21,26.97,83.33,11.66,27.31,5.01,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-28,11.2,66.25,89.04,31.96,36.09,27.83,84.12,9.97,27.56,5.15,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-05,0.0,58.06,89.04,32.46,36.31,28.61,81.21,12.42,31.1,5.07,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-12,19.31,77.37,108.36,32.66,36.87,28.44,83.02,10.49,27.92,5.34,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-19,0.0,30.51,108.36,33.03,37.37,28.7,77.11,12.51,31.37,5.47,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-26,2.61,33.12,110.96,32.46,36.4,28.53,81.02,13.09,28.06,5.16,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-02,20.14,42.06,122.5,31.69,35.87,27.5,79.78,14.5,25.85,5.26,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-09,232.85,255.59,355.35,27.48,29.9,25.07,89.85,17.55,10.12,3.67,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-16,246.32,501.91,587.48,28.02,30.32,25.73,87.92,17.85,10.11,3.62,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-23,187.51,686.82,774.99,27.1,29.73,24.48,92.18,18.4,7.86,3.79,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-30,403.03,1089.85,1178.02,27.58,30.37,24.79,93.95,17.96,7.86,3.93,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-07,232.0,1121.49,1401.82,27.57,29.95,25.19,90.84,16.36,8.97,3.63,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-14,225.02,1070.52,1626.84,27.72,30.08,25.36,89.32,15.97,8.95,3.63,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-21,186.19,1096.4,1766.18,28.35,31.11,25.59,90.47,18.27,8.93,3.97,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-28,506.38,1310.84,2261.35,27.29,29.68,24.9,86.72,16.61,8.9,3.59,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-04,142.99,1205.95,2404.34,28.54,31.28,25.8,85.89,16.41,9.97,3.93,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-11,133.65,1040.88,2518.68,27.42,30.07,24.77,83.4,16.02,9.91,3.76,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-18,105.81,930.94,2624.49,27.9,30.55,25.26,89.3,17.13,9.83,3.76,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-25,299.8,940.57,2921.69,27.02,29.54,24.51,90.7,18.5,7.57,3.56,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-01,400.95,980.11,3238.44,26.39,28.92,23.85,88.38,18.51,9.6,3.47,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-08,287.09,1096.76,3250.78,26.53,29.07,23.99,91.13,17.77,7.35,3.44,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-15,189.45,1197.35,3294.5,26.53,28.89,24.17,87.92,17.91,9.29,3.26,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-22,303.38,1306.29,3355.43,25.34,28.03,22.65,88.71,14.96,9.1,3.32,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-29,205.55,1080.22,3218.25,26.54,28.99,24.08,82.05,20.09,9.88,3.16,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-06,44.22,845.32,2987.16,27.11,30.5,23.71,81.97,6.96,23.96,3.65,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-13,0.0,670.12,2805.45,27.38,31.77,22.98,79.81,6.51,26.11,4.09,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-20,0.0,466.88,2615.98,26.62,31.29,21.94,82.71,6.98,25.33,4.02,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-27,0.0,88.52,2107.83,26.92,31.07,22.77,85.87,9.3,24.56,3.71,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-03,0.0,0.0,1969.89,26.51,30.71,22.31,81.28,6.86,23.81,3.57,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-10,0.0,0.0,1826.37,25.27,29.48,21.05,82.47,6.49,23.11,3.38,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-17,7.69,7.69,1705.63,26.11,30.75,21.46,81.12,6.62,20.05,3.52,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-24,0.0,7.69,1199.32,25.15,29.11,21.19,80.49,5.4,21.92,3.09,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-01,0.0,7.69,1017.27,24.51,28.77,20.24,78.69,7.26,21.48,3.11,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-08,0.0,7.69,750.28,21.08,25.15,17.0,79.02,9.6,21.15,2.73,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-15,0.0,0.0,560.84,19.9,24.01,15.79,79.92,6.83,20.95,2.63,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-22,0.0,0.0,257.46,19.63,23.95,15.3,78.92,5.36,20.89,2.69,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-29,0.0,0.0,7.69,20.48,24.51,16.46,79.19,5.05,20.96,2.66,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Thane,19.2183,72.9781,2020-01-05,0.0,0.0,0.0,20.93,25.15,16.7,77.51,7.98,21.11,2.77,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-01-12,0.0,0.0,0.0,20.45,24.3,16.61,79.98,7.29,21.39,2.66,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-01-19,0.0,0.0,0.0,20.48,24.78,16.18,82.03,5.82,21.83,2.85,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-01-26,0.0,0.0,0.0,20.5,24.19,16.81,80.08,6.22,22.39,2.71,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-02,0.0,0.0,0.0,20.63,25.24,16.02,78.19,7.94,23.03,3.15,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-09,0.0,0.0,0.0,19.23,23.15,15.3,80.26,7.17,23.75,2.88,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-16,0.0,0.0,0.0,20.22,24.68,15.76,78.41,6.24,24.52,3.25,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-23,0.0,0.0,0.0,20.31,24.79,15.83,81.7,6.13,25.32,3.38,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-01,0.0,0.0,0.0,22.02,25.83,18.21,77.46,8.19,26.13,3.35,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-08,0.0,0.0,0.0,27.69,31.58,23.81,78.44,7.96,26.93,3.98,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-15,0.0,0.0,0.0,28.76,32.7,24.82,78.56,11.79,27.68,4.22,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-22,0.0,0.0,0.0,29.48,33.56,25.39,79.47,11.12,28.39,4.48,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-29,0.0,0.0,0.0,30.29,34.27,26.31,81.1,12.96,29.03,4.6,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-05,0.0,0.0,0.0,29.33,33.25,25.42,81.65,13.94,29.6,4.55,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-12,10.98,10.98,10.98,30.64,34.87,26.41,80.35,12.57,26.87,4.96,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-19,2.01,12.99,12.99,30.95,35.23,26.66,79.65,11.44,27.22,5.09,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-26,0.0,12.99,12.99,31.13,35.82,26.43,78.82,12.29,30.8,5.41,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-03,0.0,12.99,12.99,32.06,36.47,27.64,78.89,10.69,31.05,5.38,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-10,0.0,2.01,12.99,32.55,36.39,28.72,82.36,12.62,31.23,5.11,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-17,2.22,2.22,15.21,31.92,36.13,27.71,77.15,10.57,28.0,5.29,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-24,9.98,12.2,25.19,33.49,37.83,29.14,80.72,11.51,28.07,5.54,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-31,15.94,28.14,41.13,32.48,36.95,28.02,83.09,10.76,24.73,5.52,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-07,317.37,345.51,358.5,26.94,29.36,24.53,94.2,17.7,7.87,3.61,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-14,239.9,583.2,598.4,27.53,29.97,25.1,86.12,17.53,9.0,3.68,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-21,98.67,681.87,697.07,26.6,29.21,23.99,88.28,19.12,11.24,3.72,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-28,298.81,954.75,995.88,27.0,29.25,24.75,92.12,18.48,8.99,3.49,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-05,353.74,1060.21,1349.62,28.16,30.61,25.71,87.29,15.78,8.98,3.75,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-12,300.87,1166.09,1639.51,27.66,30.19,25.12,90.27,17.19,7.84,3.75,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-19,451.44,1435.22,2088.95,28.26,30.69,25.83,92.91,17.91,7.82,3.7,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-26,230.32,1417.37,2319.27,26.48,29.25,23.71,91.9,17.57,8.91,3.81,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-08-02,208.74,1240.46,2528.01,28.19,30.48,25.9,90.28,17.35,8.88,3.57,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-08-09,131.65,1055.4,2657.44,28.89,30.98,26.8,86.13,17.11,11.04,3.44,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
