city,lat,lon,date,rainfall_30d,rainfall_90d,temp_mean,temp_max,humidity_mean,drought_index,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code
Mumbai,19.076,72.8777,2023-05-28,11.1,54.2,32.4,45.4,79.5,9.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-04,94.4,109.4,30.6,46.2,83.5,34.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-11,401.5,416.5,28.0,40.4,90.1,9.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-18,698.7,698.7,27.9,37.6,89.2,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-06-25,991.7,1002.8,28.1,40.3,91.8,1.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-02,1077.6,1155.2,27.6,38.4,87.4,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-09,892.4,1244.5,27.9,39.6,86.1,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-16,878.9,1437.3,27.7,37.6,90.7,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-23,857.5,1691.7,28.0,39.1,91.2,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-07-30,964.3,2073.3,28.6,39.7,90.6,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-06,1022.9,2267.4,28.6,37.1,90.4,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-13,1176.3,2522.0,28.6,41.3,86.4,3.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-20,1250.4,2847.0,28.0,39.5,90.4,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-08-27,1367.0,3318.0,26.3,40.0,90.5,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-03,1646.5,3788.8,27.2,38.6,94.1,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-10,1741.2,3655.5,26.5,38.3,90.9,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-17,1682.3,3652.9,26.1,39.3,89.0,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-09-24,1562.8,3798.6,25.5,37.7,91.5,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-01,1424.8,3865.6,26.4,38.7,81.8,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-08,982.9,3775.6,26.8,38.7,82.4,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-15,728.3,3594.7,27.1,38.5,78.6,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-22,315.7,3314.6,27.0,40.3,80.6,1.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-10-29,17.6,2946.6,26.3,39.3,81.3,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-05,9.3,2739.9,25.1,37.0,79.1,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-12,9.3,2495.2,26.3,40.4,79.2,1.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-19,15.7,2103.5,24.5,37.3,81.1,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-11-26,6.4,1572.7,25.2,38.8,82.6,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-03,6.4,1044.0,24.2,36.1,82.4,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-10,6.4,826.7,19.8,32.2,80.6,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-17,0.0,548.6,20.8,34.2,77.2,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-24,0.0,211.1,20.5,30.7,79.5,0.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2023-12-31,0.0,15.7,19.0,27.2,76.5,14.0,S_0130,2023-12-07,0-20,5.72,1.5,0.1,SL
Mumbai,19.076,72.8777,2024-01-07,0.0,15.7,19.8,32.4,79.6,20.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-01-14,0.0,15.7,19.6,32.2,84.3,20.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-01-21,0.0,15.7,20.1,31.0,79.6,20.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-01-28,0.0,6.4,19.7,29.8,78.7,50.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-04,0.0,6.4,19.4,30.9,80.9,50.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-11,0.0,6.4,20.6,34.1,79.5,50.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-18,0.0,0.0,20.4,31.7,79.6,50.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-02-25,0.0,0.0,20.8,32.4,80.5,50.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-03,0.0,0.0,24.5,42.3,82.3,51.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-10,0.0,0.0,29.0,41.3,80.1,51.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-17,0.0,0.0,30.0,42.1,77.9,51.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-24,0.0,0.0,30.0,42.4,82.8,54.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-03-31,17.0,17.0,30.1,42.9,81.5,44.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-07,53.1,53.1,31.0,43.5,80.2,19.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-14,53.1,53.1,31.1,44.2,80.1,4.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-21,90.6,90.6,31.0,42.4,80.8,6.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-04-28,91.2,91.2,31.4,43.8,82.2,4.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-05,63.4,91.2,31.0,42.6,79.8,6.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-12,45.5,98.6,32.3,44.4,81.4,6.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-19,45.5,98.6,32.2,43.4,76.8,7.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-05-26,7.4,98.6,32.1,43.0,81.6,4.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-02,256.0,347.2,31.7,44.1,85.5,6.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-09,712.3,803.5,28.3,39.9,86.6,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-16,863.3,961.9,27.2,39.2,86.3,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-23,1197.3,1295.8,27.2,38.5,92.2,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-06-30,1501.1,1591.7,26.9,38.8,88.7,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-07,1185.0,1700.4,27.3,39.3,89.8,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-14,1116.9,1960.8,27.5,39.7,88.8,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-21,1199.5,2220.3,28.6,40.5,90.8,1.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-07-28,1279.4,2636.0,26.9,40.1,90.1,1.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-04,1355.4,3000.4,28.5,41.5,90.4,1.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-11,1428.2,3259.5,27.9,38.0,87.5,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-18,1222.3,3429.1,27.6,39.6,85.0,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-08-25,1267.0,3779.4,27.5,40.5,92.6,1.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-01,1098.1,3809.3,27.8,39.9,86.2,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-08,1228.5,3685.4,27.1,38.9,93.9,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-15,1220.0,3712.5,26.4,40.1,91.6,1.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-22,1319.0,3809.4,26.9,39.2,88.1,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-09-29,1385.5,3870.1,26.4,39.5,86.8,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-06,1056.8,3739.1,26.6,36.5,80.1,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-13,873.9,3471.3,27.9,39.8,81.5,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-20,518.1,3169.5,27.0,37.3,78.0,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-10-27,89.2,2758.6,26.1,38.6,78.3,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-03,0.0,2420.2,26.7,38.0,78.9,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-10,0.0,2152.1,25.7,36.7,80.7,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-17,2.6,1932.3,25.5,37.2,80.2,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-11-24,2.6,1571.6,25.1,36.7,79.6,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-01,9.9,1310.7,26.0,39.1,77.7,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-08,9.9,964.0,20.5,31.5,81.1,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-15,9.2,787.3,20.0,31.9,78.1,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-22,7.3,253.8,19.6,31.8,81.0,0.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Mumbai,19.076,72.8777,2024-12-29,4.6,9.9,21.2,33.3,83.3,10.0,S_0167,2024-11-28,0-20,7.0,0.86,0.074,SCL
Thane,19.2183,72.9781,2020-01-05,0.0,0.0,19.6,29.7,78.8,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-01-12,0.0,0.0,19.2,29.7,76.0,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-01-19,0.0,0.0,20.5,31.6,77.3,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-01-26,0.0,0.0,19.4,32.0,79.2,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-02,0.0,0.0,20.0,31.8,76.8,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-09,0.0,0.0,19.8,33.8,77.8,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-16,0.0,0.0,21.4,32.1,82.2,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-02-23,0.0,0.0,20.3,32.1,80.2,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-01,0.0,0.0,21.7,37.7,77.9,50.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-08,0.0,0.0,28.3,43.4,79.8,51.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-15,36.4,36.4,29.3,42.2,85.1,47.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-22,36.4,36.4,30.1,42.5,81.5,24.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-03-29,37.2,37.2,29.1,40.3,80.7,21.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-05,37.2,37.2,30.4,41.8,79.2,26.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-12,49.0,49.0,31.4,41.9,82.8,24.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-19,12.6,49.0,29.9,42.9,83.2,23.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-04-26,14.2,51.4,31.6,42.2,79.2,21.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-03,56.1,93.3,30.1,40.7,80.5,1.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-10,86.1,123.3,32.3,43.9,82.5,6.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-17,74.3,123.3,32.5,42.7,77.4,7.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-24,77.7,127.6,32.7,45.9,76.7,6.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-05-31,76.2,127.6,33.3,44.3,80.2,7.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-07,265.1,388.4,27.9,39.9,88.0,6.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-14,481.8,568.6,27.4,38.9,88.8,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-21,1028.1,1114.2,27.6,38.3,91.6,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-06-28,1243.5,1334.0,28.5,38.6,85.1,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-05,1366.0,1531.7,28.4,41.7,90.0,1.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-12,1246.3,1776.4,28.6,42.3,90.6,3.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-19,1136.6,2157.8,27.8,40.8,92.6,1.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-07-26,1267.9,2515.1,28.3,42.0,92.5,1.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-08-02,1249.2,2624.6,27.3,38.0,87.2,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-08-09,1220.7,2773.7,27.5,39.0,85.6,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-08-16,1136.5,3127.5,27.8,40.2,84.2,1.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-08-23,1006.0,3356.8,28.7,40.8,86.7,1.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-08-30,1202.6,3714.4,27.0,38.1,90.0,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-09-06,1162.5,3633.1,25.7,36.8,90.0,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-09-13,1137.1,3683.9,27.6,40.0,86.8,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-09-20,1174.7,3386.6,26.0,38.0,85.9,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-09-27,1033.1,3338.7,25.7,36.8,89.6,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-10-04,722.5,3133.0,26.9,37.8,81.9,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-10-11,361.1,2818.4,27.6,39.2,82.1,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-10-18,248.5,2480.5,26.7,38.6,81.4,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-10-25,78.0,2125.2,26.2,37.7,77.9,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-11-01,30.3,2024.4,26.5,38.6,81.5,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-11-08,19.2,1823.6,26.0,37.7,81.0,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-11-15,4.3,1412.8,25.1,35.8,80.5,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-11-22,8.5,1233.5,24.8,37.0,81.0,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-11-29,4.2,863.8,25.0,35.9,82.5,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-12-06,4.2,666.7,21.3,38.7,79.2,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-12-13,4.2,371.5,19.7,31.9,81.7,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-12-20,0.0,114.3,19.9,29.8,82.4,0.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2020-12-27,0.0,45.5,20.7,31.2,78.4,6.0,S_0033,2020-11-21,0-20,6.19,2.28,0.214,SCL
Thane,19.2183,72.9781,2021-01-03,0.0,23.4,19.0,29.8,78.6,20.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-01-10,0.0,23.4,20.6,31.2,81.4,20.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-01-17,0.0,8.5,20.0,31.8,84.3,46.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-01-24,0.0,8.5,19.7,30.3,80.9,50.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-01-31,0.0,4.2,19.4,30.7,81.0,50.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-02-07,0.0,4.2,19.7,32.4,76.0,50.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-02-14,0.0,0.0,19.7,32.3,77.5,50.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-02-21,0.0,0.0,20.4,32.1,81.0,50.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-02-28,0.0,0.0,21.0,32.6,76.1,50.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-03-07,10.8,10.8,29.5,42.3,82.2,30.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-03-14,10.8,10.8,28.3,40.2,78.7,23.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-03-21,10.8,10.8,30.0,41.3,79.7,26.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-03-28,10.8,10.8,28.9,39.7,83.1,20.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-04-04,0.2,11.0,30.5,44.4,78.7,26.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-04-11,0.2,11.0,30.9,43.3,80.1,26.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-04-18,0.2,11.0,31.3,45.3,81.3,24.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-04-25,0.2,11.0,31.0,44.8,80.2,24.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-05-02,0.0,11.0,31.0,42.7,75.5,23.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-05-09,0.0,11.0,31.5,43.2,80.0,26.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-05-16,17.4,28.4,31.8,43.4,80.8,27.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-05-23,17.4,28.4,31.9,43.6,79.5,26.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-05-30,34.7,45.7,33.5,45.4,80.9,27.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-06-06,178.8,179.0,27.9,42.0,83.3,36.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-06-13,597.9,615.5,27.2,39.4,88.3,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-06-20,790.6,808.2,26.8,37.6,90.3,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-06-27,1053.5,1088.4,27.1,35.2,90.3,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-07-04,1371.7,1449.3,28.1,40.5,90.6,3.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-07-11,1075.2,1660.1,29.0,40.2,89.2,1.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-07-18,1230.8,1991.8,28.0,39.1,87.8,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-07-25,1097.5,2140.1,27.4,39.1,83.8,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-08-01,1108.6,2368.1,28.0,40.8,91.5,3.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-08-08,1031.0,2652.7,28.5,39.1,92.2,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-08-15,1306.6,3172.7,26.7,37.2,91.3,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-08-22,1308.0,3309.3,27.2,39.6,90.7,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-08-29,1354.7,3638.2,27.9,40.5,87.6,1.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-09-05,1314.9,3610.0,26.4,36.7,89.9,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-09-12,1202.1,3650.5,27.8,41.3,93.2,1.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-09-19,1195.2,3656.1,26.6,40.0,86.9,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-09-26,1298.7,3827.4,27.4,37.2,89.4,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-10-03,1263.4,3613.6,26.1,39.3,85.4,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
Thane,19.2183,72.9781,2021-10-10,1001.1,3421.8,27.5,37.5,79.5,0.0,S_0070,2021-01-07,0-20,7.06,2.8,0.249,SCL
